solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
2,3,4,4,3,3,3,0,4,"The task requires deep understanding of the OpenLibrary search infrastructure, including luqum query parsing, Solr integration, and the work/edition schema relationships. The solution involves creating a new utility function (luqum_replace_field), modifying the query processing pipeline in multiple places, and understanding how work-prefixed fields should be normalized. While the problem statement hints at the approach (rewriting fields), implementing it requires understanding the existing traversal utilities and how they integrate with the search scheme.",internetarchive__openlibrary-72321288ea790a3ace9e36f1c05b68c93f7eec43,claude-opus-4-5-20251101,anthropic,2026-01-24T15:50:03.670285,4,12,51,1.7160033436347992
1,4,3,4,3,3,2,1,3,"The problem is clearly described (undefined variable causes cryptic error instead of helpful message), but the solution requires deep knowledge of Ansible's YAML dumper architecture and how to add custom representers. The fix involves understanding Jinja2's undefined handling mechanism (StrictUndefined's __bool__ behavior) and properly integrating a new representer into the existing dumper system, plus wrapping filter functions with proper error handling.",ansible__ansible-12734fa21c08a0ce8c84e533abdc560db2eb1955,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:39.308610,3,5,26,1.4313637641589874
2,3,4,4,3,3,3,1,4,"This task requires reverting from fs.FS virtual filesystem abstractions back to direct OS filesystem operations across multiple files. The solution involves significant refactoring of the directory walking logic, changing function signatures, and creating a new utility file. Deep understanding of Go's filesystem abstractions (fs.FS vs os package) and the scanner's internal architecture is required to properly integrate the changes across tag_scanner.go and walk_dir_tree.go.",navidrome__navidrome-6b3b4d83ffcf273b01985709c8bc5df12bbb8286,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:33.468085,3,13,149,2.1760912590556813
2,4,3,4,3,3,3,1,4,"This task requires removing a deprecated login command and updating error messages across multiple files (CLI, API, config, documentation). The solution involves understanding ansible-galaxy's architecture, CLI argument parsing, and how authentication flows work. While the problem statement clearly describes what needs to happen, implementing it requires modifying interconnected components including the galaxy CLI, API error handling, configuration settings, and documentation.",ansible__ansible-83909bfa22573777e3db5688773bda59721962ad,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:22.446051,7,13,201,2.305351369446624
1,3,4,4,4,3,3,0,4,"The fix requires significant refactoring of the transcoding options selection logic, involving understanding complex priority rules between player MaxBitRate, transcoding DefaultBitRate, and request parameters. The solution completely restructures the control flow by merging multiple helper functions into one while fixing the specific bug where player MaxBitRate wasn't properly overriding the transcoding DefaultBitRate. Deep understanding of the media streaming system and its configuration hierarchy is essential.",navidrome__navidrome-6c6223f2f9db2c8c253e0d40a192e3519c9037d1,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:03.306808,1,2,95,1.9822712330395684
2,4,4,4,3,3,3,0,4,"The solution requires understanding Ansible module internals, Python's module import mechanisms (importlib vs imp for backwards compatibility), and how pip can be invoked both as an executable and as a Python module. The fix involves multiple coordinated changes: adding a new function to detect pip module availability, changing the pip variable from string to list representation, and updating several call sites. The problem statement hints at the approach (use pip as a Python module) but doesn't specify the implementation details.",ansible__ansible-de01db08d00c8d2438e1ba5989c313ba16a145b0,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:59.127167,3,7,51,1.7160033436347992
2,4,4,4,3,2,3,1,4,"This task requires implementing new database helper methods across three different database backends (MongoDB, PostgreSQL, Redis), each with their own query syntax and patterns. The developer needs deep understanding of each database's sorted set operations and how to extend existing methods while maintaining consistency. The solution involves refactoring existing methods to share logic with new ones and adding a SQL function for PostgreSQL, requiring knowledge of multiple database APIs.",NodeBB__NodeBB-f083cd559d69c16481376868c8da65172729c0ca,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:17.416889,4,7,102,2.012837224705172
2,4,4,4,3,3,3,1,4,"This task requires implementing a configurable metrics exporter system supporting both Prometheus and OTLP exporters. It demands deep knowledge of OpenTelemetry SDK, Go configuration patterns, and the existing codebase structure. The solution involves creating new configuration structures, implementing exporter factory logic with protocol detection, modifying initialization code, and updating schemas across multiple files - a moderately complex integration task with established patterns but requiring framework-specific expertise.",flipt-io__flipt-2ca5dfb3513e4e786d2b037075617cccc286d5c3,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:55.891241,14,42,336,2.5276299008713385
2,4,2,4,2,2,2,1,3,"The problem clearly describes adding multiport support to the iptables module, hinting at using the multiport module. The solution follows the existing pattern of adding parameters (like destination_port exists, adding destination_ports), using existing helper functions (append_match, append_csv). However, it requires understanding iptables multiport syntax and the module's internal structure for constructing rules.",ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:12.755830,2,5,22,1.3617278360175928
1,3,4,4,4,3,4,0,5,"This fix requires deep understanding of the Subsonic API protocol, player identification logic, and database schema. The solution touches multiple layers including database migrations, model changes, repository queries, middleware, and API endpoints. The core issue involves changing how players are uniquely identified (from name-based to user-agent-based matching), requiring coordinated changes across 10+ files with careful integration of a new dependency for user-agent parsing.",navidrome__navidrome-97434c1789a6444b30aae5ff5aa124a96a88f504,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:35.922987,11,20,137,2.1398790864012365
1,4,4,4,4,3,3,0,4,"The fix requires significant refactoring of UUID management logic, introducing a new `ensure` function that tracks whether overwrites are needed and properly handles host/container UUID validation scenarios. It requires deep understanding of the SAAS scanning workflow, config.toml structure, and UUID lifecycle management. The solution involves multiple interdependent changes across files with careful handling of edge cases for containers vs hosts.",future-architect__vuls-e3c27e1817d68248043bd09d63cc31f3344a6f2c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:08.329811,3,5,145,2.164352855784437
3,5,3,4,3,3,3,1,3,"The problem statement explicitly describes the solution: use CPU affinity mask (os.sched_getaffinity), fallback to nproc binary via get_bin_path/run_command, then fallback to proc cpuinfo count. The implementation requires knowledge of Ansible's facts collection system, module utilities (get_bin_path, run_command), and Linux CPU scheduling concepts. The code change is moderate - adding a new fact with a cascade of fallback mechanisms within an existing method.",ansible__ansible-34db57a47f875d11c4068567b9ec7ace174ec4cf,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:46.246677,4,5,29,1.4771212547196624
2,4,3,4,3,2,3,1,4,"The task requires implementing file cleanup across multiple modules (groups/cover.js, user/picture.js, user/delete.js, socket.io handlers) with specific utility functions. It needs deep understanding of NodeBB's file storage patterns, database field naming conventions, and upload path configurations. The solution involves coordinating changes across 5 files with proper path resolution and error handling for missing files.",NodeBB__NodeBB-8168c6c40707478f71b8af60300830fe554c778c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:05.612575,5,10,84,1.9294189257142929
2,4,3,4,3,2,3,1,2,"This task requires creating a new Ansible network module from scratch, which follows established patterns in the Ansible codebase (similar ping modules exist for other network devices). The main challenges are understanding Ansible module conventions, the ICX device output format parsing with regex, and proper integration with the icx network utilities. The problem statement clearly describes expected functionality but doesn't provide implementation details.",ansible__ansible-622a493ae03bd5e5cf517d336fc426e9d12208c7,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:13.332265,1,1,270,2.432969290874406
1,4,3,4,3,3,3,1,3,"The task requires understanding the hashicorp/go-retryablehttp library's logger interface requirements (LeveledLogger vs standard Logger) and creating an adapter pattern to wrap zap.Logger. The solution involves multiple files and creating a new LeveledLogger wrapper, plus refactoring how the webhook client is constructed. While the error message hints at the problem (wrong logger type), understanding the specific interface requirements and proper implementation pattern requires domain-specific knowledge of both libraries.",flipt-io__flipt-8bd3604dc54b681f1f0f7dd52cbc70b3024184b6,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:13.371247,4,7,69,1.845098040014257
2,4,3,4,3,3,3,1,4,"The task requires changing a boolean ForwardAgent field to a tri-state enum across multiple files (client API, session handling, terminal handler, CLI options parsing, and integration helpers). This requires understanding the SSH agent forwarding architecture and how the teleport client propagates configuration. The problem statement clearly describes the expected behavior (yes/no/local values) which hints at the solution approach, but implementing it requires touching 6 files and understanding how agent selection flows through the codebase.",gravitational__teleport-769b4b5eec7286b7b14e179f2cc52e6b15d2d9f3,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:51.312175,6,12,139,2.146128035678238
2,4,4,4,4,3,4,1,4,"This task requires implementing reverse proxy authentication across multiple components: configuration, authentication logic, UI integration, and logging security. The solution involves understanding Go web server internals, JWT token handling, subsonic API authentication, and proper IP validation for security. While the pattern of trusted header authentication is known, integrating it correctly across backend (Go) and frontend (JavaScript) requires deep understanding of the authentication flow and careful security considerations.",navidrome__navidrome-6bd4c0f6bfa653e9b8b27cfdc2955762d371d6e9,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:29.728066,6,10,130,2.1172712956557644
2,4,3,3,2,2,2,1,3,"The task requires adding a new configurable CORS header option across multiple configuration files (schema, JSON, Go config). While the problem statement clearly describes what headers need to be supported, the solution requires understanding the configuration system's structure and modifying multiple interconnected files (config schemas, default values, and HTTP server setup). This is a standard configuration extension pattern but requires knowledge of the codebase's configuration architecture.",flipt-io__flipt-381b90f718435c4694380b5fcd0d5cf8e3b5a25a,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:54.584973,7,7,53,1.7323937598229686
1,2,4,5,4,4,3,0,4,"This task requires deep understanding of the luqum query parsing library and the custom 'greedy field binding' semantics that Open Library implements differently from standard Lucene/Solr. The solution involves complex tree manipulation with multiple edge cases (range queries, group handling, operator preservation), and requires understanding how field aliases map and how LCC/DDC classification normalization works. The problem statement is vague about specific failure modes while the fix touches multiple interconnected parsing functions.",internetarchive__openlibrary-9bdfd29fac883e77dcbc4208cab28c06fd963ab2,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:06.769593,2,12,141,2.1522883443830563
1,3,3,4,3,3,3,0,4,"The fix requires understanding Vuls' vulnerability scanning architecture and how CVE content types map to OS families. The solution involves creating a new GetCveContentTypes function and updating multiple files to handle multiple content types per OS family (e.g., Ubuntu now returns both Ubuntu and UbuntuAPI). The changes span 4 files with coordinated modifications, requiring deep knowledge of the vulnerability data model.",future-architect__vuls-73f0adad95c4d227e2ccfa876c85cc95dd065e13,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:02.166764,4,14,76,1.8864907251724816
2,4,3,4,3,2,3,1,4,"The problem clearly states the endpoint should be public instead of protected. The solution requires understanding Go's chi router middleware structure and reorganizing the route groups to move one endpoint outside the authentication middleware. While the pattern of public vs protected routes is common, the specific restructuring of nested route groups with middleware requires deep familiarity with the codebase's routing architecture.",navidrome__navidrome-23bebe4e06124becf1000e88472ae71a6ca7de4c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:50:03.634308,1,1,257,2.41161970596323
2,4,3,3,2,2,2,1,3,"The problem clearly describes replacing string-based reasons with enums, which is a well-known refactoring pattern. The solution requires creating a new enum class, updating the dataclass to use it, modifying the __str__ method to handle Optional fields and enum values, and updating all call sites that set the reason. While the pattern is standard, it touches multiple locations and requires understanding how SelectionInfo is used throughout the codebase.",qutebrowser__qutebrowser-a25e8a09873838ca9efefd36ea8a45170bbeb95c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:18.858596,1,5,52,1.724275869600789
2,4,4,4,4,3,4,0,5,"This task requires centralizing fallback logic across multiple components including artwork readers, HTTP handlers, cache warmers, and UI code. The solution involves creating a new interface method (GetOrPlaceholder), introducing an ErrUnavailable error type, changing method signatures across the codebase, and removing scattered placeholder logic from individual readers. The changes span Go backend code and JavaScript frontend, requiring deep understanding of the artwork subsystem architecture and how different endpoints should behave.",navidrome__navidrome-d8e794317f788198227e10fb667e10496b3eb99a,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:27.308709,10,24,110,2.0453229787866576
2,5,3,3,2,2,3,1,3,"The problem clearly describes the expected behavior (create missing directories, open file for append, newline-terminated JSON). The solution requires adding filesystem abstraction for testability, implementing directory creation logic with proper error handling, and modifying the sink initialization flow. While the pattern of creating directories before opening files is standard, the introduction of a filesystem interface for testing adds moderate complexity and integration requirements.",flipt-io__flipt-72d06db14d58692bfb4d07b1aa745a37b35956f3,claude-opus-4-5-20251101,anthropic,2026-01-24T15:50:10.841266,3,4,59,1.7781512503836436
3,4,3,4,2,3,3,1,3,"The problem statement explicitly describes the solution: replace pkg_resources.parse_version with a Qt-native QVersionNumber-based approach and create a utils.parse_version helper. The implementation requires knowledge of Qt's QVersionNumber and QLibraryInfo APIs, and changes span multiple files (crashdialog.py, earlyinit.py, qtutils.py, utils.py, version.py). The complexity comes from understanding Qt's version handling internals and ensuring consistent behavior across all call sites.",qutebrowser__qutebrowser-46e6839e21d9ff72abb6c5d49d5abaa5a8da8a81,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:22.226422,5,12,50,1.7075701760979365
3,5,3,3,3,2,3,1,4,"The problem statement explicitly describes the exact API change needed (return only country instead of tuple). However, the solution requires updating multiple consumer components across the codebase and adding a useEffect in PhoneInput to handle async default country updates. This requires understanding React hooks patterns and the component relationships across the repository.",protonmail__webclients-b387b24147e4b5ec3b482b8719ea72bee001462a,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:31.773181,9,13,36,1.568201724066995
2,4,4,4,3,2,3,1,4,"This is a feature implementation requiring creation of new React components (DeviceDetailHeading), CSS styling, and integration across multiple existing components (CurrentDeviceSection, DeviceDetails, FilteredDeviceList, SessionManagerTab). The solution requires deep understanding of the Matrix client SDK, React state management patterns, and the existing device management architecture. While the problem is well-specified with clear UI requirements, the implementation touches 10+ files and requires proper async error handling, form state management, and integration with the client's device API.",element-hq__element-web-4fec436883b601a3cac2d4a58067e597f737b817,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:59.535280,10,29,277,2.444044795918076
2,4,4,4,4,3,3,1,4,"This task requires implementing a full caching system for Galaxy API responses, involving multiple components: CLI argument parsing, configuration management, thread-safe cache file operations, cache validation with expiration logic, and proper security checks (world-writable file detection). The solution spans across 3 files with significant changes to the API class, requiring deep understanding of Ansible Galaxy's internal architecture and API versioning (v2 vs v3). While caching is a standard pattern, integrating it properly with pagination handling, authentication, and the existing request flow adds considerable complexity.",ansible__ansible-de5858f48dc9e1ce9117034e0d7e76806f420ca8,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:01.069243,4,23,254,2.406540180433955
2,3,4,4,3,3,3,0,4,"This task requires creating a new benchmark package with a Linear generator that produces progressive benchmark configurations. The solution involves significant refactoring - moving code from lib/client/bench.go to a new lib/benchmark package, creating new types (Linear, Config, Result), implementing the GetBenchmark method with state management, and integrating with existing teleport client infrastructure. Deep understanding of the teleport benchmarking system and Go patterns is needed.",gravitational__teleport-6eaaf3a27e64f4ef4ef855bd35d7ec338cf17460,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:58.546717,6,10,738,2.8686444383948255
1,3,4,4,4,3,4,0,5,"This fix requires adding a 'square' parameter throughout the entire artwork pipeline - from the UI layer through the API to the image processing backend. The solution touches 8 files across Go backend and JavaScript frontend, requiring deep understanding of the codebase architecture and image processing concepts. The fix involves modifying interface signatures, adding image centering/padding logic, and propagating the parameter through multiple layers, making it a complex cross-cutting change.",navidrome__navidrome-0488fb92cb02a82924fb1181bf1642f2e87096db,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:34.332594,8,16,67,1.8325089127062364
1,4,3,3,3,2,2,1,3,"The task requires fixing date comparison logic for subscription eligibility, which is a well-understood pattern using date-fns library. However, the solution involves changes across multiple files (eligibility logic, layout, configuration, and a component) and requires understanding the offer system's structure. The core bug fix is straightforward date comparison but the additional changes for UI and configuration add complexity.",protonmail__webclients-708ed4a299711f0fa79a907cc5847cfd39c0fc71,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:26.343568,4,7,39,1.6020599913279625
2,4,3,4,3,3,3,1,3,"The task requires specialized knowledge about HTTP cookie domain specifications (cookies cannot have schemes/ports, localhost domain handling) and OIDC authentication flows. The solution involves multiple changes across three files: URL parsing to strip scheme/port, special handling for localhost domain, and trailing slash removal for callback URLs. While the problem statement clearly describes what's wrong, implementing the fix requires understanding browser cookie behavior and OIDC callback URL requirements.",flipt-io__flipt-5af0757e96dec4962a076376d1bedc79de0d4249,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:49.989425,4,7,53,1.7323937598229686
2,4,4,4,3,3,3,1,4,"This task requires changes across multiple layers (Go backend, JavaScript frontend, i18n files) and involves updating a dependency. The solution needs understanding of the navidrome architecture, react-admin framework patterns, and Go persistence layer. The problem statement clearly describes the expected behavior with specific validation rules for admin vs regular users, but implementing the full-stack solution requires coordinating changes across model, repository, UI components, and authentication handling.",navidrome__navidrome-874b17b8f614056df0ef021b5d4f977341084185,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:02.486233,8,14,113,2.0569048513364727
2,3,3,4,3,2,4,1,3,"The task involves consolidating scattered HSM/KMS test configuration logic into centralized helper functions. It requires understanding multiple backend types (YubiHSM, CloudHSM, AWS KMS, GCP KMS, SoftHSM) and their configuration patterns, plus a subtle bug fix in pkcs11.go where the label parameter should be nil. The verification is difficult due to needing actual HSM/KMS hardware or mock setups to run the tests.",gravitational__teleport-baeb2697c4e4870c9850ff0cd5c7a2d08e1401c9,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:07.199127,3,5,144,2.161368002234975
1,3,3,4,3,3,3,1,3,"The fix requires understanding repoquery output format, modifying command queries to use quoted fields, and implementing proper parsing logic to handle prompt text like 'Is this ok [y/N]:'. The solution involves changing the query format string and updating the parsing function to handle quoted fields with proper edge case handling. Domain knowledge of Red Hat/Amazon Linux package management and the specific output formats is essential.",future-architect__vuls-bff6b7552370b55ff76d474860eead4ab5de785a,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:14.984325,1,3,55,1.7481880270062005
2,4,3,4,3,2,2,1,3,"The problem clearly describes the expected state-to-liveness mapping, which hints at the solution approach. The fix requires creating a new utility function with a state-liveness map and refactoring the existing VoiceBroadcastPlayback class to remove the complex updateLiveness method in favor of the simpler determineVoiceBroadcastLiveness function. This requires understanding the voice broadcast domain model and how playback state interacts with info state, but follows a standard state-mapping pattern.",element-hq__element-web-6205c70462e0ce2e1e77afb3a70b55d0fdfe1b31,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:58.699534,2,7,59,1.7781512503836436
2,4,4,4,3,3,3,1,5,"This task requires adding a new field (channels) across multiple layers: database migration, model definition, metadata parsing (both FFmpeg and TagLib), scanner mapping, and UI components. The solution touches 12+ files across Go backend, C++ wrapper, JavaScript frontend, and database migrations, requiring deep understanding of the full stack architecture. While the pattern of adding a new metadata field is standard, the pervasive nature of changes across multiple subsystems and languages makes integration highly complex.",navidrome__navidrome-e12a14a87d392ac70ee4cc8079e3c3e0103dbcb2,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:27.440548,11,16,89,1.954242509439325
2,4,2,3,2,2,2,1,3,"This is a refactoring task to centralize scattered calendar constants into a dedicated module. The solution involves moving enum definitions (CALENDAR_TYPE, CALENDAR_DISPLAY, SETTINGS_VIEW, etc.) from interface files to constants.ts and updating all import statements across multiple files. While the pattern is straightforward, it requires knowledge of the codebase structure and careful attention to update all import locations without changing behavior.",protonmail__webclients-8142704f447df6e108d53cab25451c8a94976b92,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:40.962155,17,21,118,2.0755469613925306
2,3,4,4,4,3,3,1,4,"The problem description clearly identifies the root cause as Go variable shadowing, but the gold patch reveals a much broader fix involving cache control headers, context propagation, and storage layer changes across multiple files. The fix requires deep understanding of gRPC middleware, cache control mechanisms, and the Flipt architecture. While the shadowing fix itself is straightforward (changing := to = with proper variable declaration), the complete solution involves adding new middleware, cache control headers, and storage caching logic.",flipt-io__flipt-e2bd19dafa7166c96b082fb2a59eb54b4be0d778,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:19.003499,10,24,224,2.3521825181113627
2,4,3,3,3,3,2,1,3,"The problem statement clearly describes the need to pack major/minor versions into a single integer and the expected behavior for version checking. The solution requires understanding bit manipulation for packing/unpacking integers and integrating with SQLite's PRAGMA system. While the pattern of encoding two values in one integer is common, applying it within qutebrowser's database initialization requires understanding the existing sql.py module structure.",qutebrowser__qutebrowser-fcfa069a06ade76d91bac38127f3235c13d78eb1,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:13.910126,1,2,56,1.7558748556724917
2,4,3,3,3,2,3,1,3,"The task clearly specifies the date range (Dec 1 - Feb 1) and the desired behavior, providing a clear direction for the solution. The implementation requires creating a new date range utility function with logic to handle year-spanning ranges, and integrating it into a template file. The complexity comes from handling the edge case where the date range spans two calendar years (December to February) and understanding the template system used.",internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:35.668256,2,2,46,1.6720978579357175
1,3,4,4,4,3,3,0,4,"This fix requires deep understanding of the payment system's renewal logic, coupon handling, and special plan cycles (VPN2024). The solution involves refactoring multiple interconnected functions across several files, changing interface signatures (coupon from string to full Coupon object), and implementing new logic for limited-redemption coupons and special renewal cycles. The changes span UI components, helper functions, and type definitions, requiring understanding of how renewal notices flow through the subscription checkout process.",protonmail__webclients-6e165e106d258a442ae849cdf08260329cb92d39,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:50.272057,9,20,327,2.515873843711679
0,2,4,4,4,4,3,0,4,"This task requires deep understanding of React component lifecycle, Redux-like dispatcher patterns, and the Element Web architecture. The fix involves adding a new action type, dispatching it at the right lifecycle moment (room loaded), and restructuring when viewRoomOpts is set - requiring understanding of timing issues between room loading and module invocation. The problem description is vague about the actual cause, mentioning widgets, permalinks, and stale state without pinpointing the underlying race condition.",element-hq__element-web-494d9de6f0a94ffb491e74744d2735bce02dc0ab,claude-opus-4-5-20251101,anthropic,2026-01-24T15:50:13.569810,3,7,29,1.4771212547196624
1,4,4,4,4,3,3,0,4,"The fix requires deep understanding of the Flipt internal architecture, including CUE validation, filesystem snapshot building, and how validation flows between commands. The solution involves refactoring the validate command to use the same snapshot-building logic as import, adding referential integrity checks in the snapshot building process, and modifying error handling patterns across multiple files. This requires understanding the relationship between CUE schema validation and semantic validation of references.",flipt-io__flipt-c8d71ad7ea98d97546f01cce4ccb451dbcf37d3b,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:27.836997,9,46,351,2.546542663478131
2,4,4,5,4,4,3,0,3,"This task requires deep knowledge of Qt/Chromium internals, locale handling, and the specific QtWebEngine bug. The solution involves implementing Chromium's locale fallback logic (CheckAndResolveLocale) with many special cases for different language codes, adding a new configuration option, and integrating it into the argument processing flow. The problem statement hints at needing a locale workaround but doesn't specify the exact Chromium fallback logic that must be replicated.",qutebrowser__qutebrowser-16de05407111ddd82fa12e54389d532362489da9,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:57.255225,4,7,102,2.012837224705172
2,4,4,4,4,3,3,0,4,"This task requires modifying multiple files across the codebase including import validation logic, metadata augmentation, batch processing scripts, and adding a stats gauge function. The solution involves understanding the promise item import pipeline, creating new Pydantic validation models with custom validators, and moving/restructuring the metadata supplementation logic. Deep knowledge of the OpenLibrary import system internals and the interplay between various components is essential.",internetarchive__openlibrary-b112069e31e0553b2d374abb5f9c5e05e8f3dbbe,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:04.318124,5,15,233,2.369215857410143
3,5,3,4,3,3,2,1,3,"The problem statement explicitly describes that the setting name needs to change from 'TextBrightnessThreshold' to 'ForegroundBrightnessThreshold' for Qt 6.4+, essentially providing the solution. However, implementation requires understanding qutebrowser's darkmode variant system, configuration handling, and how settings are mapped to Chromium keys across different Qt versions. The patch touches multiple files (config, darkmode module, docs) and adds a new variant with version detection.",qutebrowser__qutebrowser-0aa57e4f7243024fa4bba8853306691b5dbd77b3,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:06.547622,3,15,59,1.7781512503836436
2,4,4,4,3,3,4,0,4,"This task requires modifying multiple files across the mail system to add subfolder hierarchy checking for draft validation. The solution involves understanding the FolderSystem abstraction, propagating it through function signatures, and updating validation logic in several view and model files. The domain knowledge required is significant as it involves understanding Tutanota's mail folder system, the FolderSystem class, and how mail state validation works across different components.",tutao__tutanota-d1aa0ecec288bfc800cfb9133b087c4f81ad8b38,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:50.414922,6,17,88,1.9493900066449128
2,4,3,4,3,3,3,0,3,"The problem statement clearly describes the expected behavior including the Qt version range and the need to add extra suffixes, providing a good hint at the approach. The solution requires understanding Qt/QtWebEngine internals, the mimetypes module, and how to properly integrate with the chooseFiles method. The workaround pattern for specific Qt versions is somewhat specialized, requiring knowledge of Qt version checking utilities and mimetype handling.",qutebrowser__qutebrowser-c0be28ebee3e1837aaf3f30ec534ccd6d038f129,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:03.983115,1,4,32,1.5185139398778875
1,3,4,5,3,2,3,1,3,"This task requires creating a new Ansible network module from scratch (328 lines), which demands deep knowledge of Ansible module architecture, network device configuration patterns for Ruckus ICX devices, and the specific CLI command structure for LAG management. While the pattern follows existing Ansible network modules, the implementation requires understanding ICX-specific syntax, configuration parsing, and the declarative state management approach used in Ansible network modules.",ansible__ansible-7e1a347695c7987ae56ef1b6919156d9254010ad,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:33.285001,1,1,328,2.5171958979499744
2,4,3,3,3,2,3,1,3,"The task clearly describes externalizing MIME types to a YAML configuration file, which is a well-known pattern. The solution requires understanding Go's package structure, YAML parsing, and the application's initialization hooks (conf.AddHook). The integration involves creating a new package, removing old code, updating imports in dependent files, and ensuring proper initialization order.",navidrome__navidrome-27875ba2dd1673ddf8affca526b0664c12c3b98b,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:11.950983,4,5,166,2.2227164711475833
1,3,3,4,3,3,3,0,4,"The problem hints that file caching was disabled causing performance issues, but doesn't specify the solution approach of introducing a three-tier cache option ('none'/'all'/'vaulted'). The fix requires deep understanding of Ansible's dataloader, inventory plugins, and vars manager, with changes across 6 files that must work together coherently. The solution introduces a new caching strategy specifically for vaulted files while maintaining backward compatibility with existing inventory plugin behavior.",ansible__ansible-3b823d908e8a5d17674f8c26d337d3114b7493b1,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:12.078334,7,7,45,1.662757831681574
1,3,3,4,3,3,3,0,4,"This task requires understanding the Proton web client architecture, React component patterns, and mobile browser detection logic. The fix involves removing meta tag dependencies, creating new type definitions, refactoring the banner display logic to use predefined app store links, and integrating the SmartBanner component into multiple application views. The solution spans multiple files across different packages and requires understanding how the existing banner system works.",protonmail__webclients-1501eb765873b2884b6f1944fd242ecfc9d6b103,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:51.489976,8,9,78,1.8976270912904416
2,4,4,4,3,3,4,1,5,"This task requires implementing a polymorphic YAML field that can be either a string or an object structure, affecting multiple components across the codebase including importers, exporters, storage layers, and test data. The solution requires deep understanding of Go's YAML marshaling/unmarshaling patterns and the Flipt codebase's rule/segment architecture. Changes span 10+ files with interdependent modifications to maintain backward compatibility while adding new functionality.",flipt-io__flipt-524f277313606f8cd29b299617d6565c01642e15,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:32.445514,11,19,259,2.4149733479708178
1,2,4,4,4,3,3,0,4,"This task requires understanding the complex interaction between multiple modules (add_book, match, merge_marc, utils) and how record expansion should be handled. The solution involves moving functions between modules and changing where expand_record is called, requiring deep knowledge of the library's internal data flow. The problem statement is vague about the actual code changes needed, only describing symptoms rather than pointing to specific fixes.",internetarchive__openlibrary-1be7de788a444f6255e89c10ef6aa608550604a8,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:03.875366,4,10,148,2.173186268412274
