solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
1,4,5,5,5,4,4,0,5,"This task requires deep understanding of Django's ORM query compilation, expression system, and SQL generation. The solution involves adding a `get_refs()` method to track annotation references across multiple expression types (BaseExpression, Ref, WhereNode), modifying query aggregation logic to identify and mask unused annotations, and threading a `summarize` parameter through multiple layers of the query building process. The changes span 6 files with complex interdependencies between the expression system, query building, and SQL generation.",django__django-16263,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:39.850675,4,14,93,1.9731278535996986
2,4,1,3,2,2,2,1,2,"The problem clearly describes that the autoescape attribute is not being passed when creating a Context in render_to_string(). The solution is a trivial one-liner adding the autoescape parameter. However, it requires understanding Django's template engine internals to know where the fix should be applied and how the autoescape attribute flows through the system.",django__django-11119,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:06.444002,1,1,2,0.47712125471966244
3,5,2,4,2,2,2,1,2,"The hints section provides the exact solution code, making this a straightforward implementation task. However, understanding why this fix works requires knowledge of xarray's indexing internals, pandas index behavior, and dtype preservation patterns. The actual code change is simple - just adding dtype handling in the __array__ method.",pydata__xarray-7393,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:27.502314,1,1,6,0.8450980400142568
2,4,2,4,3,3,2,1,3,"The problem statement clearly identifies the root cause (ScalarFormatter offset not being applied to legend labels) and even points to the relevant code location. The solution requires understanding matplotlib's formatter API (set_useOffset, set_scientific methods), but the fix itself is straightforward - disabling offset/scientific notation in two locations. The change needs to be applied in two separate files (scales.py and utils.py) which adds some integration complexity.",mwaskom__seaborn-3187,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:12.755840,2,2,12,1.1139433523068367
3,5,1,3,2,2,2,1,2,"The problem statement explicitly provides the exact solution code (`return self.buffer.mode.replace('b', '')`) and even suggests where to put the test. The fix is trivial - just adding a 4-line property method to override the mode attribute. The only domain knowledge needed is understanding pytest's capture mechanism and Python's file mode conventions.",pytest-dev__pytest-5262,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:36.221480,1,1,4,0.6989700043360189
1,4,2,4,3,2,2,1,3,"The problem is clearly described with a minimal reproduction case, and the hint points to a specific regression commit. The solution follows a standard pattern of saving/restoring state (handler level), but requires understanding pytest's logging fixture internals and how `_finalize` works. The fix itself is simple - tracking and restoring the handler level alongside logger levels - but requires knowing the difference between logger and handler levels in Python's logging module.",pytest-dev__pytest-7571,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:42.706014,1,3,4,0.6989700043360189
1,4,3,5,4,4,2,0,3,"The fix requires understanding YACC/PLY parser grammar rules and the specific CDS unit format specification. The solution involves swapping the order of terms in a grammar production rule (changing 'unit_expression DIVISION combined_units' to 'combined_units DIVISION unit_expression'), which requires deep understanding of how the parser handles operator associativity. The hints point to the CDS parser but don't indicate the grammar rule swap needed.",astropy__astropy-14369,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:58.122824,2,5,65,1.8195439355418688
3,5,1,2,2,1,2,1,2,"The problem statement explicitly describes the solution: extend the except clause to catch TooManyRedirects and retry with GET. The gold patch shows this is a trivial 2-line change - importing TooManyRedirects and adding it to an existing except clause. This follows a very standard pattern of extending exception handling, requiring only basic knowledge of Python exceptions and the requests library.",sphinx-doc__sphinx-8475,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:10.441344,1,2,4,0.6989700043360189
3,5,1,2,2,1,2,1,2,The problem statement explicitly provides the exact solution: use functools.wraps instead of manually assigning __name__ and __doc__. This is a well-known Python pattern for preserving function metadata. The change is trivial - adding an import and a decorator while removing two lines - and requires only standard library knowledge about functools.wraps.,django__django-15731,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:29.296168,1,2,4,0.6989700043360189
3,5,1,2,1,1,2,1,1,The problem statement explicitly states the exact solution: change lexer from 'python3' to 'text'. The fix is trivial - just changing a string parameter value. The task requires minimal reasoning since the cause and solution are clearly explained in the issue description.,pytest-dev__pytest-5809,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:37.417456,1,1,6,0.8450980400142568
1,4,2,4,3,3,2,0,2,"The problem is clearly described with a specific example, but the solution requires knowledge of Django's internal meta options API (specifically `total_unique_constraints`). The fix itself is straightforward - adding a check for UniqueConstraint fields alongside the existing unique=True check - but finding the right API to access constraint information requires deep Django ORM knowledge. The change is localized to one conditional check.",django__django-12774,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:33.922651,1,1,12,1.1139433523068367
2,5,1,3,2,1,2,1,2,"The problem is crystal clear with a complete error traceback and the user even hints at the solution by showing that converting to float works. The fix is trivial - just adding a dtype parameter to check_X_y() to force conversion to float. This is a standard scikit-learn pattern used throughout the codebase, but requires knowing the check_X_y utility and its dtype parameter.",scikit-learn__scikit-learn-13328,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:49.148370,1,1,3,0.6020599913279624
2,4,2,2,3,2,2,1,2,"The error message clearly indicates an 'UnboundLocalError' for variable 'kern', which is a well-known Python pattern where a variable is used before assignment in a conditional branch. The fix requires understanding the control flow to see that 'kern' is only assigned inside an 'if' block but 'hit = kern in s' is outside it. The solution is straightforward: move the 'hit' assignment inside the if block and add an else clause setting 'hit = False'.",sympy__sympy-19637,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:45.575370,1,1,4,0.6989700043360189
3,5,2,3,2,1,2,1,2,"The problem statement explicitly identifies the deprecated kwargs ('db' and 'passwd') and their replacements ('database' and 'password'), with direct links to the code locations. The fix is straightforward - renaming keyword arguments in two files. The main complexity is ensuring backward compatibility in client.py by checking both old and new keys, but this is a standard deprecation handling pattern.",django__django-14376,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:05.525691,2,3,13,1.146128035678238
3,5,2,3,2,1,2,1,2,"The problem statement explicitly provides the exact fix needed (wrapping with int()). The solution is straightforward - adding int() conversion in 3 similar locations where float min_samples is converted to an integer count. The main challenge is finding all locations needing the fix, but the hints explicitly mention cluster_optics_xi and compute_optics_graph, making this a well-specified, low-complexity bug fix.",scikit-learn__scikit-learn-14496,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:53.354910,1,6,22,1.3617278360175928
2,4,2,4,2,2,2,1,3,"The problem clearly describes the issue (JSONField displaying as Python dict instead of JSON) and hints at the solution location (display_for_field) and approach (using prepare_value). The fix follows an existing pattern in the function (checking field type and handling specially), but requires knowledge of Django's admin internals and field API. The solution is straightforward once you understand the display_for_field function structure and JSONField's get_prep_value method.",django__django-12308,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:29.528982,1,1,5,0.7781512503836436
3,4,2,3,3,2,2,1,2,"The hints section provides the exact solution code, making this straightforward to implement. The bug involves incorrect handling of the denominator accumulator variable `q` being reused when it should use a separate variable `Q`. Understanding requires knowledge of how Rational conversion works internally, but the fix itself is a simple variable management change.",sympy__sympy-24562,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:56.831490,1,2,8,0.9542425094393249
0,4,2,4,4,3,2,0,3,"The problem is clearly described with reproducible examples showing the bug, but no hint at the solution is provided. The fix itself is simple (changing `= 1` to `= right` on one line), but finding it requires deep understanding of how separability matrices are computed for compound models and the `_cstack` function's role in handling nested models. The key insight is that when the right operand is already a matrix (from a nested compound model), it should preserve that matrix rather than filling with ones.",astropy__astropy-12907,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:53.360731,1,1,2,0.47712125471966244
3,5,2,3,2,2,2,1,2,"The problem statement explicitly provides the exact solution: replace `mask.shape[axis]` with `np.take(a.shape, axis).prod()`. The fix is straightforward - removing a ValueError check and changing one line to handle multi-dimensional axis parameters. Domain knowledge of numpy's `np.take` function and understanding of array reduction operations along multiple axes is required, but the solution is clearly spelled out.",pydata__xarray-4356,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:21.770942,1,1,6,0.8450980400142568
1,4,3,4,3,3,2,0,3,"The task requires deep understanding of Django's ORM internals, specifically how model Meta.ordering validation works and how 'pk' is an alias that needs special handling. The fix involves modifying the _check_ordering method to handle 'pk' as a special case and properly reset _cls when the field is not a relation. While the problem statement identifies the regression commit, it doesn't hint at the solution approach, requiring the developer to understand the validation logic flow.",django__django-11820,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:21.853775,1,1,8,0.9542425094393249
2,5,1,3,2,2,2,1,1,"The problem is crystal clear with a MWE showing exact input/output and the cause is traced to Decimal conversion. The fix is trivial - changing `repr(text)` to `str(text)` - a one-character change. The key insight is understanding that `repr()` of a Decimal converts through float representation losing precision, while `str()` preserves it. This requires Django template filter knowledge but the fix pattern is well-known.",django__django-15863,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:32.764199,1,1,2,0.47712125471966244
2,4,2,4,2,3,2,1,2,"The problem clearly describes that -X options aren't passed through the auto-reloader, and references the relevant Python documentation (sys._xoptions). The solution requires knowledge of Python's internal sys._xoptions API and Django's autoreload mechanism, but the fix itself is a simple extension following the existing pattern for warnoptions. The change is localized to a single function and follows an established pattern in the same codebase.",django__django-14771,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:13.501788,1,1,5,0.7781512503836436
3,5,1,3,2,2,3,1,2,"The problem statement explicitly provides the exact solution: adding `using=db` to the `.save()` call. The fix is trivial (adding one parameter), but requires understanding Django's multi-database support and why `transaction.atomic(using=db)` doesn't automatically route the save operation. Verification requires multi-database test setup which adds moderate complexity.",django__django-11066,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:03.308907,1,1,2,0.47712125471966244
2,4,3,4,3,2,2,1,3,"The hints clearly indicate that Variable.quantile needs a keep_attrs argument, which is the core of the solution. The fix requires understanding xarray's layered architecture (DataArray -> Dataset -> Variable) and how attributes propagate through method calls. Multiple files need modification (dataset.py and variable.py) to pass the keep_attrs parameter through the call chain, but the pattern follows existing attribute handling in the codebase.",pydata__xarray-3305,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:18.559264,2,5,22,1.3617278360175928
3,5,1,3,2,2,2,1,2,"The hints explicitly point to the exact line of code that needs to be changed (line 590 in patches.py) and explain that replacing 0 with the passed offset fixes the issue. The gold patch shows this is essentially a one-line fix - removing the hard-coded 0 that was ignoring the dash offset. The main challenge is understanding the matplotlib internals enough to locate and understand the code, but once found, the fix is trivial.",matplotlib__matplotlib-23412,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:59.186496,1,1,5,0.7781512503836436
1,4,2,4,3,3,2,0,3,"The bug involves two distinct issues in LogisticRegressionCV's fit method: using `self.multi_class` instead of the local `multi_class` variable, and incorrectly handling `l1_ratio_` when penalty is not 'elasticnet'. While the error message hints at an indexing problem, understanding the fix requires deep knowledge of sklearn's logistic regression internals and how multi_class/penalty settings affect coefficient paths. The fix is relatively simple once identified but requires understanding the specific context of when refit=False triggers this code path.",scikit-learn__scikit-learn-14087,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:53.386299,1,2,9,1.0
1,4,2,4,3,3,2,0,3,"The problem is clear with good error messages and SQL output showing the issue. The solution requires understanding Django's ORM internals, specifically how Q objects compile to SQL and how empty conditions are handled differently in WHERE vs CASE WHEN contexts. The fix itself is simple (5 lines checking for empty string and substituting Value(True)), but finding the right location and understanding why empty conditions become empty strings requires deep Django knowledge.",django__django-15930,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:33.340303,1,1,5,0.7781512503836436
3,5,1,3,2,2,2,1,2,The hints explicitly mention using __qualname__ instead of __name__ and even point to the exact file and line number where the fix is needed. The solution is a trivial one-line change replacing __name__ with __qualname__. The main requirement is understanding Django's migration serialization system and Python's __qualname__ attribute for nested classes.,django__django-12125,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:25.283520,1,1,2,0.47712125471966244
2,5,2,3,3,2,2,1,1,"The problem is crystal clear with exact reproduction steps and expected behavior. The hints provide a working solution approach (removing the if branch), though the gold patch uses a slightly different optimization strategy. The fix requires understanding Unicode normalization (NFKD) and combining characters, which is specialized knowledge, but the actual code change is straightforward and self-contained.",scikit-learn__scikit-learn-15100,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:55.091518,1,1,9,1.0
0,4,3,4,3,3,2,0,3,"The problem is clearly described (tuple default args losing parentheses in rendered output), but the solution requires understanding Sphinx's AST unparsing internals. The fix involves modifying how tuples are visited in the AST unparser, requiring knowledge of Python's AST representation and handling edge cases like subscripts with tuple slices. The hint linking to a related issue provides no solution details.",sphinx-doc__sphinx-8265,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:08.896610,1,1,18,1.2787536009528289
3,5,3,4,2,2,2,1,3,"The problem statement includes an exact fix approach (convert domain to punycode), and the hints section provides essentially the complete patch. However, the gold patch shows the solution requires creating a centralized punycode helper function and applying it across multiple files (mail/message.py, mail/utils.py, validators.py, html.py, encoding.py), which adds moderate complexity. The domain knowledge requirement is significant as it involves understanding email encoding standards, IDNA/punycode conversion, and Django's mail architecture.",django__django-11532,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:17.498875,5,11,26,1.4313637641589874
2,3,1,4,3,2,2,1,3,"The hints clearly describe the asymmetry between resolve() and reverse() with None values and suggest filtering out None values. The actual fix is a simple one-liner dictionary comprehension filtering out None values. However, finding this location requires deep understanding of Django's URL resolution internals, specifically how groupdict() works with optional named groups in regex patterns.",django__django-11477,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:16.089447,1,1,2,0.47712125471966244
3,5,1,2,1,1,1,1,1,"The problem statement contains the exact solution code - a simple 3-line `__iter__` method implementation. This is a trivial feature addition requiring only basic Python knowledge of iterator protocol. The fix is self-contained with no complex integration, and verification is straightforward through iteration testing.",django__django-9296,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:53.123253,1,1,4,0.6989700043360189
0,4,1,4,3,3,2,0,3,The fix is trivially simple - adding a single parameter to a function call - but finding the location requires deep understanding of Sphinx's autodoc internals and how type aliases flow through the system. The developer must understand that `inspect.signature` supports a `type_aliases` parameter and that this is where the configuration needs to be passed for the 'description' typehints mode. The problem statement is clear about the expected vs actual behavior but provides no hint toward the solution.,sphinx-doc__sphinx-8459,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:10.663761,1,1,2,0.47712125471966244
2,4,1,3,2,2,2,1,2,"The problem clearly shows the error and the traceback even includes a commented-out solution hint (`#if other == 0: return self`). The fix is a trivial 2-line addition to handle the edge case of adding 0 to a Vector. The main complexity is understanding why `sum()` starts with 0 as the initial value, which requires basic Python knowledge and understanding of the Vector class behavior.",sympy__sympy-14711,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:30.089110,1,1,2,0.47712125471966244
2,4,3,4,3,3,2,0,3,"The problem is clearly described with examples showing the inconsistency, and the hints explicitly state that factors of the same multiplicity should be combined. The solution requires understanding SymPy's polynomial factorization internals and modifying the _symbolic_factor_list function to post-process results by combining factors with the same multiplicity using reduce. The fix involves removing the Mul flattening logic and adding a specific sqf method check to combine same-multiplicity factors.",sympy__sympy-18698,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:40.856572,1,3,11,1.0791812460476249
2,4,3,4,2,2,2,1,3,"The task clearly describes adding a violation_error_code parameter similar to the existing violation_error_message pattern. However, the implementation requires understanding Django's constraint system across multiple files (BaseConstraint, CheckConstraint, UniqueConstraint, and PostgreSQL-specific ExclusionConstraint), updating constructors, __eq__, __repr__, deconstruct, and validate methods consistently. The pattern follows the existing violation_error_message implementation, making it straightforward but requiring attention to multiple touchpoints.",django__django-16560,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:44.530258,2,18,85,1.9344984512435677
1,4,2,4,3,2,2,1,3,The problem clearly describes the bug with a reproducible example showing `set_output` ignores the `remainder` estimator. The fix is simple - adding a check to also call `_safe_set_output` on the remainder when it's an estimator - but requires understanding ColumnTransformer's internal structure and how `set_output` propagates to sub-transformers. The pattern follows the existing code structure for handling transformers.,scikit-learn__scikit-learn-26323,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:59.430159,1,2,4,0.6989700043360189
3,5,1,2,2,1,2,1,2,"The problem statement explicitly provides the exact solution: changing 'if fields' to 'if fields is not None'. This is a classic Python truthiness vs None check pattern. The fix is a trivial one-line change with clear expected behavior (empty list should return empty dict, not all fields).",django__django-11163,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:07.789472,1,1,2,0.47712125471966244
3,5,2,3,2,2,2,1,2,"The problem statement includes an almost exact solution in the 'Potential resolution' section, making implementation straightforward. The fix requires understanding sklearn's classifier/regressor distinction (using is_classifier() instead of hasattr) and label encoding patterns. The change is localized to one method with clear cause-effect reasoning - y values need to be decoded back to original classes before scoring.",scikit-learn__scikit-learn-14710,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:54.081556,1,1,4,0.6989700043360189
2,5,1,2,2,1,2,1,1,The problem is crystal clear with explicit examples showing the bug and expected behavior. The solution is a trivial one-liner change using modulo arithmetic and string formatting to get a zero-padded 2-digit year. The pattern of using '%02d' % (value % 100) is well-known for extracting the last two digits with zero-padding. The fix is self-contained within a single method.,django__django-13670,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:52.084022,1,1,4,0.6989700043360189
3,5,1,4,2,2,2,1,2,"The problem statement explicitly states the exact solution: change ForeignKey.validate() to use _base_manager instead of _default_manager, and even provides the exact line number in the code. The fix is a trivial one-line change replacing '_default_manager' with '_base_manager'. However, understanding WHY this is the correct fix requires knowledge of Django's manager system and how _base_manager vs _default_manager differ in filtering behavior.",django__django-13109,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:37.879098,1,1,2,0.47712125471966244
3,5,1,4,2,2,2,1,2,"The hints section explicitly provides the exact solution code change needed (adding 'Q' format handling alongside 'P'). The fix is trivial - a single condition addition. However, understanding WHY this fix works requires knowledge of FITS file formats (P vs Q variable-length array formats). The problem is crystal clear with reproduction steps and expected behavior.",astropy__astropy-14539,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:57.215050,1,1,2,0.47712125471966244
0,4,2,4,3,3,2,0,3,"The problem is clearly described with reproducible steps and expected behavior, but provides no hint toward the solution. The fix requires understanding Sphinx's autodoc mock system internals - specifically that _MockObject subclasses need proper __name__ attributes for type representation to work correctly. The actual code change is simple (adding __name__ attribute in two places), but finding where and why requires deep knowledge of how mocked classes are stringified.",sphinx-doc__sphinx-9658,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:19.357598,1,3,4,0.6989700043360189
3,4,1,3,2,2,2,1,2,"The task explicitly references PR #14047 as an example pattern to follow, making the solution approach crystal clear - just add the @deconstructible decorator with a simplified path to multiple expression classes. The changes are mechanical (adding the same decorator pattern to 6 different classes) and require only understanding Django's deconstructible decorator. The existing F() implementation serves as a direct template.",django__django-15161,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:18.783446,1,6,6,0.8450980400142568
3,5,1,3,2,2,2,1,2,"The hint explicitly points to the exact line with the bug and suggests 'pos' shouldn't be there, making the solution obvious. The fix is a trivial one-character change removing 'pos' from an index calculation. The problem is crystal clear with a reproducible example showing incorrect matrix column insertion behavior.",sympy__sympy-13647,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:25.030177,1,1,2,0.47712125471966244
1,4,1,3,2,2,2,1,2,"The problem is well-described with clear test cases showing the issue - enum values return their string representation instead of the underlying value. The solution is a simple one-liner adding a __str__ method to the Choices base class that returns str(self.value). This requires understanding Python enums and Django's choices system, but the pattern of overriding __str__ to customize string representation is standard.",django__django-11964,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:23.168257,1,1,8,0.9542425094393249
2,4,3,4,3,3,2,0,3,"The problem clearly identifies that mutually exclusive groups aren't being handled in call_command, and even points to the exact code location. However, solving it requires deep knowledge of both Django's management command internals and Python's argparse internal structures (_mutually_exclusive_groups, _group_actions). The fix requires modifying complex list comprehension logic to include group membership checks.",django__django-11749,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:19.805479,1,1,10,1.0413926851582251
1,4,3,4,3,3,2,0,3,"The fix requires understanding xarray's internal data structures (PandasIndexAdapter, IndexVariable) and how dtype information flows through copy operations. The solution involves adding a custom copy method to PandasIndexAdapter that preserves the original dtype, which requires knowledge of how pandas Index and numpy dtype interactions work. The hint about the regression commit helps locate the issue area, but the actual fix pattern (preserving dtype through copy) requires understanding the library's internals.",pydata__xarray-3095,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:17.476518,2,6,49,1.6989700043360187
1,4,2,4,3,3,3,0,3,"The bug is about locale directory priority ordering - user-provided translations should override system defaults, but the current code has them in the wrong order. The fix requires understanding Sphinx's i18n initialization flow and how gettext catalogs are loaded/merged. The actual code change is simple (reordering a list), but identifying that the order of locale_dirs determines priority requires deep knowledge of both Sphinx internals and gettext mechanics.",sphinx-doc__sphinx-8120,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:09.395868,2,3,9,1.0
2,4,2,4,3,2,2,1,2,"The hints in the discussion clearly identify the root cause: `tree_.feature` contains -2 values for leaf nodes, which causes IndexError when accessing feature_names. The fix requires understanding scikit-learn's internal tree representation (TREE_UNDEFINED constant for leaf nodes) but is a simple conditional check. The solution follows a standard pattern of filtering/handling sentinel values in list comprehensions.",scikit-learn__scikit-learn-14053,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:52.131978,1,1,3,0.6020599913279624
2,4,1,3,2,1,2,1,2,The problem clearly describes the issue (None estimator causing AttributeError with sample_weight) and hints at the cause (not checking for None in sample_weight support). The fix is trivial - just adding a None check and continue statement in the loop. This is a standard defensive programming pattern that requires understanding of scikit-learn's estimator conventions but no deep algorithmic reasoning.,scikit-learn__scikit-learn-13779,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:50.782121,1,1,2,0.47712125471966244
2,4,1,3,2,2,2,1,2,"The problem statement clearly identifies that unicode method names cause issues and even pinpoints the line `req.method = method.upper()` as the source. The fix is a simple one-liner converting method to builtin_str, which is a well-known Python 2/3 compatibility pattern. The main challenge is knowing about the builtin_str helper in the requests compat module and understanding Python 2's unicode/str distinction.",psf__requests-1724,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:13.393196,1,2,5,0.7781512503836436
2,4,3,4,4,3,3,0,4,"The hints clearly point to the issue (not checking parent_link on OneToOneField connections) and suggest the approach, but the fix requires deep understanding of Django's model inheritance (MTI) implementation. The solution involves modifying two files (base.py and options.py) to properly filter OneToOneFields by parent_link attribute and remove an incorrect validation check. Understanding how Django's metaclass processes model inheritance and parent links requires significant internal framework knowledge.",django__django-12325,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:30.058263,2,3,8,0.9542425094393249
3,5,1,2,1,1,1,1,1,The problem statement explicitly states that joblib should be added to show_versions dependencies. The solution is trivial - just adding a single string 'joblib' to an existing list of dependencies. The pattern is obvious from the existing code structure and requires no complex reasoning or deep domain knowledge.,scikit-learn__scikit-learn-14141,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:52.389572,1,1,1,0.3010299956639812
3,5,1,3,2,2,2,1,2,"The problem statement explicitly identifies the exact lines of code causing the issue and proposes the exact fix needed (changing `> mincnt` to `>= mincnt`). The fix is a single character change from `>` to `>=`. The main challenge is understanding the matplotlib hexbin internals to verify this is the correct behavior, but the solution is clearly spelled out in the bug report.",matplotlib__matplotlib-26113,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:08.936538,1,1,2,0.47712125471966244
2,3,2,4,3,3,3,0,3,"The problem statement clearly identifies the issue (Table instance passed instead of string to Columns), which hints at the solution approach. The fix requires understanding Django's schema internals, specifically how Table, Columns, and IndexName classes interact. The actual code change is straightforward once the type mismatch is understood, but requires deep knowledge of Django's database backend schema generation to locate and fix correctly.",django__django-14434,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:06.859319,1,2,8,0.9542425094393249
1,5,2,3,2,2,2,1,2,The problem is crystal clear with screenshots and reproduction steps. The solution requires understanding Sphinx's quickstart validation pattern but is straightforward - adding a new validator function that allows empty input. The fix follows an existing pattern (allow_empty) and requires minimal integration with just adding a new function and changing one argument.,sphinx-doc__sphinx-9320,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:16.388906,1,2,8,0.9542425094393249
1,4,2,4,3,3,2,0,3,"The problem clearly shows type comments with attribute access (abc.ABC) causing false positives for unused imports. The solution requires understanding pylint's internal AST handling for type annotations, specifically adding handling for astroid.Attribute nodes in the _store_type_annotation_node method. While the fix is simple (4 lines), finding the right location and understanding the recursive pattern for traversing attribute expressions requires familiarity with pylint's variable checker internals.",pylint-dev__pylint-4604,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:28.665604,2,3,6,0.8450980400142568
3,5,1,3,2,1,2,1,2,The problem statement explicitly describes the solution: move the use_required_attribute() method from ClearableFileInput to FileInput. The hint provides an exact test case showing the expected behavior. The fix is trivial - just moving 3 lines of code from a subclass to its parent class - requiring only basic Django forms/widgets knowledge.,django__django-12276,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:28.130782,1,2,6,0.8450980400142568
3,4,2,3,2,2,3,1,2,"The problem statement explicitly describes the solution: use subprocess.run with PGPASSWORD environment variable. The change is straightforward - replacing a complex pgpass file approach with a simpler environment variable approach. Requires knowledge of subprocess.run, PostgreSQL authentication, and Django's database backend structure, but the pattern is well-documented.",django__django-10973,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:01.722088,1,2,37,1.5797835966168101
3,5,1,1,1,1,1,1,1,"The problem statement explicitly identifies both the incorrect mapping ('----': '1') and the correct mapping ('.----': '1'), making this a trivial data correction fix. The solution requires only changing a single character in a dictionary literal - adding a dot at the beginning of a Morse code sequence. No domain expertise, logical reasoning, or complex integration is needed.",sympy__sympy-16886,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:37.784169,1,1,2,0.47712125471966244
0,4,2,4,3,3,2,0,3,"The problem is clearly described with visual evidence, but the solution requires understanding matplotlib colorbar internals, specifically how dividers are drawn and how extend options affect array indexing. The fix involves adjusting slice indices based on _extend_lower() and _extend_upper() helper methods, requiring knowledge of these internal APIs. The logic is straightforward once the internal structure is understood, but finding the right location and approach requires domain expertise.",matplotlib__matplotlib-22865,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:57.545018,1,1,8,0.9542425094393249
0,4,1,4,3,3,2,0,2,"The problem is clearly described with reproduction steps, but the solution requires deep knowledge of Sphinx's domain system and how PyTypedField works with role names. The fix itself is trivial (removing 'rolename='obj''), but finding it requires understanding that the 'obj' rolename causes automatic cross-referencing behavior that shouldn't apply to variable documentation fields. This is a very domain-specific fix that wouldn't be obvious without Sphinx internals knowledge.",sphinx-doc__sphinx-8638,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:13.771422,1,1,2,0.47712125471966244
2,5,2,3,3,2,2,1,3,"The problem statement clearly identifies the root cause: `caplog.clear()` replaces the records list instead of clearing it in-place, causing the `get_records()` reference to become stale. The solution requires adding a new `clear()` method that uses `list.clear()` instead of reassignment. This requires understanding pytest's logging fixture internals but follows a standard pattern of in-place modification vs replacement.",pytest-dev__pytest-10051,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:33.893427,1,3,7,0.9030899869919435
1,4,1,3,3,2,2,1,2,"The problem is clearly described with reproducible code showing that shuffle doesn't properly randomize samples. The solution is simple - just wrapping random_state with check_random_state() to properly initialize the RNG, plus a documentation clarification. However, finding this fix requires understanding scikit-learn's random state handling patterns and recognizing that the random_state wasn't being properly converted to a RandomState object.",scikit-learn__scikit-learn-13124,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:48.217797,1,2,5,0.7781512503836436
